Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Bonus,Bouns,Total_Salary
EMP1695,Heidi,Brown,30.0,HR-Illinois,Pending,3/29/2024,74312.24,heidi.brown@example.com,-3741897214,Poor,7431.224000000001,5000,79312.24
EMP1696,David,Davis,25.0,DevOps-Florida,Inactive,1/23/2024,59431.25,david.davis@example.com,-4064176926,Poor,5943.125,5000,64431.25
EMP1697,Heidi,Johnson,40.0,Sales-California,Pending,11/28/2023,84306.44,heidi.johnson@example.com,-4381199536,Average,8430.644,5000,89306.44
EMP1698,Frank,Johnson,35.0,DevOps-Florida,Inactive,11/11/2024,108194.47,frank.johnson@example.com,-6601444855,Good,10819.447,5000,113194.47
EMP1699,Charlie,Williams,25.0,Sales-New York,Inactive,8/28/2021,107359.3,charlie.williams@example.com,-4510173972,Excellent,10735.93,5000,112359.3
EMP1702,Grace,Smith,30.0,Sales-Nevada,Inactive,4/17/2024,88602.75,grace.smith@example.com,-3599660576,Average,8860.275,5000,93602.75
EMP1703,Frank,Garcia,40.0,DevOps-California,Active,7/16/2020,86624.04,frank.garcia@example.com,-9806603919,Good,8662.404,5000,91624.04
EMP1704,Charlie,Jones,30.0,Cloud Tech-New York,Active,9/21/2022,63413.16,charlie.jones@example.com,-5146074554,Good,6341.316000000001,5000,68413.16
EMP1705,Grace,Jones,40.0,Sales-Illinois,Pending,4/23/2023,67915.7,grace.jones@example.com,-3470574237,Good,6791.57,5000,72915.7
EMP1706,Bob,Brown,25.0,Admin-Nevada,Inactive,12/27/2024,108245.44,bob.brown@example.com,-8565271558,Poor,10824.544000000002,5000,113245.44
EMP1707,Alice,Garcia,35.0,Sales-Nevada,Inactive,8/10/2024,75834.81,alice.garcia@example.com,-8354116596,Excellent,7583.481,5000,80834.81
EMP1709,Bob,Garcia,25.0,DevOps-New York,Pending,2/28/2022,63262.23,bob.garcia@example.com,-2501394883,Good,6326.223000000001,5000,68262.23000000001
EMP1711,Frank,Johnson,40.0,DevOps-Nevada,Inactive,12/13/2024,57287.17,frank.johnson@example.com,-6425856260,Average,5728.717000000001,5000,62287.17
EMP1713,Frank,Brown,35.0,Sales-California,Inactive,4/24/2022,103492.91,frank.brown@example.com,-2407333372,Poor,10349.291000000001,5000,108492.91
EMP1715,Eva,Garcia,35.0,Finance-Florida,Inactive,1/1/2020,100841.93,eva.garcia@example.com,-8936289695,Poor,10084.193,5000,105841.93
EMP1717,Frank,Brown,25.0,DevOps-California,Pending,11/13/2022,88942.62,frank.brown@example.com,-1253892186,Average,8894.262,5000,93942.62
EMP1718,Charlie,Garcia,25.0,Cloud Tech-Florida,Inactive,11/15/2020,59688.57,charlie.garcia@example.com,-8519358373,Average,5968.857,5000,64688.57
EMP1719,David,Brown,30.0,HR-California,Active,3/14/2023,77985.88,david.brown@example.com,-9079779611,Average,7798.588000000001,5000,82985.88
EMP1720,Bob,Johnson,35.0,Finance-New York,Inactive,8/18/2024,112931.69,bob.johnson@example.com,-878057214,Poor,11293.169000000002,5000,117931.69
EMP1722,Alice,Brown,35.0,HR-Florida,Inactive,11/12/2024,58437.84,alice.brown@example.com,-3748453985,Good,5843.784,5000,63437.84
EMP1723,Alice,Smith,40.0,Cloud Tech-California,Pending,3/25/2020,72352.16,alice.smith@example.com,-2895090590,Average,7235.216,5000,77352.16
EMP1726,Charlie,Williams,30.0,HR-Texas,Inactive,3/16/2023,102172.05,charlie.williams@example.com,-6672521451,Poor,10217.205000000002,5000,107172.05
EMP1727,Eva,Williams,25.0,Finance-Illinois,Inactive,5/3/2024,98850.94,eva.williams@example.com,-6471246334,Excellent,9885.094000000001,5000,103850.94
EMP1729,David,Brown,30.0,Cloud Tech-California,Inactive,10/24/2021,97931.66,david.brown@example.com,-512080055,Average,9793.166000000001,5000,102931.66
EMP1730,Bob,Williams,40.0,Finance-California,Inactive,1/25/2021,72451.69,bob.williams@example.com,-4099512396,Poor,7245.169000000001,5000,77451.69
EMP1731,Alice,Smith,35.0,Admin-California,Pending,8/9/2024,119311.14,alice.smith@example.com,-2835129591,Poor,11931.114000000001,5000,124311.14
EMP1732,Charlie,Smith,40.0,Cloud Tech-New York,Active,11/4/2023,76167.46,charlie.smith@example.com,-7282709080,Good,7616.746000000001,5000,81167.46
EMP1733,Bob,Garcia,25.0,DevOps-Texas,Active,6/25/2023,114871.08,bob.garcia@example.com,-4415298216,Average,11487.108,5000,119871.08
EMP1734,Eva,Johnson,25.0,HR-Nevada,Active,9/16/2021,81504.31,eva.johnson@example.com,-3929578670,Excellent,8150.4310000000005,5000,86504.31
EMP1736,Charlie,Brown,25.0,Finance-Illinois,Pending,12/14/2022,53043.74,charlie.brown@example.com,-507918157,Excellent,5304.374,5000,58043.74
EMP1737,Eva,Jones,30.0,DevOps-Illinois,Inactive,4/18/2020,82547.26,eva.jones@example.com,-9988683451,Excellent,8254.726,5000,87547.26
EMP1738,Bob,Jones,40.0,DevOps-California,Pending,10/11/2024,113900.81,bob.jones@example.com,-7346666169,Average,11390.081,5000,118900.81
EMP1739,Bob,Brown,25.0,HR-Nevada,Inactive,4/18/2021,118585.5,bob.brown@example.com,-7158796473,Average,11858.550000000001,5000,123585.5
EMP1740,Bob,Davis,35.0,Finance-Illinois,Pending,6/29/2020,63049.22,bob.davis@example.com,-803149981,Poor,6304.9220000000005,5000,68049.22
EMP1742,Heidi,Johnson,40.0,DevOps-New York,Active,12/11/2021,97901.79,heidi.johnson@example.com,-688285030,Average,9790.179,5000,102901.79
EMP1743,Eva,Jones,30.0,Sales-California,Active,7/5/2023,68037.56,eva.jones@example.com,-7235137398,Average,6803.756,5000,73037.56
EMP1745,Bob,Johnson,40.0,Sales-Nevada,Pending,11/22/2024,93786.72,bob.johnson@example.com,-6356022938,Poor,9378.672,5000,98786.72
EMP1747,David,Davis,30.0,Sales-Illinois,Pending,6/26/2024,64161.72,david.davis@example.com,-6437490606,Excellent,6416.1720000000005,5000,69161.72
EMP1748,Charlie,Smith,40.0,Admin-Nevada,Pending,11/19/2020,72224.73,charlie.smith@example.com,-2311127127,Average,7222.473,5000,77224.73
EMP1749,Bob,Johnson,30.0,HR-New York,Pending,3/1/2020,103580.45,bob.johnson@example.com,-5246484493,Excellent,10358.045,5000,108580.45
EMP1750,Grace,Garcia,40.0,HR-Florida,Pending,8/9/2024,112589.11,grace.garcia@example.com,-1163187327,Average,11258.911,5000,117589.11
EMP1751,Eva,Jones,30.0,Admin-Texas,Active,1/13/2021,51833.88,eva.jones@example.com,-771130620,Average,5183.388,5000,56833.88
EMP1753,Frank,Johnson,25.0,DevOps-Florida,Active,10/25/2022,109229.68,frank.johnson@example.com,-8335090253,Poor,10922.968,5000,114229.68
EMP1754,Frank,Johnson,30.0,Finance-Florida,Inactive,10/8/2020,61465.05,frank.johnson@example.com,-2573066247,Average,6146.505000000001,5000,66465.05
EMP1755,Grace,Miller,25.0,HR-Florida,Active,2/29/2024,96993.74,grace.miller@example.com,-1323570712,Poor,9699.374000000002,5000,101993.74
EMP1756,David,Johnson,25.0,Admin-Florida,Pending,9/30/2022,98150.39,david.johnson@example.com,-9848228500,Good,9815.039,5000,103150.39
EMP1757,David,Williams,40.0,Finance-Texas,Pending,2/14/2024,107703.0,david.williams@example.com,-1688092549,Average,10770.300000000001,5000,112703.0
EMP1761,Alice,Johnson,30.0,HR-Florida,Inactive,12/16/2024,71318.79,alice.johnson@example.com,-7278532425,Poor,7131.879,5000,76318.79
EMP1762,Heidi,Jones,30.0,Finance-California,Pending,4/21/2020,98296.71,heidi.jones@example.com,-4250642075,Poor,9829.671,5000,103296.71
EMP1763,Heidi,Johnson,40.0,Cloud Tech-Nevada,Pending,8/19/2020,62584.0,heidi.johnson@example.com,-8362536666,Good,6258.400000000001,5000,67584.0
EMP1764,Charlie,Jones,40.0,Finance-California,Inactive,2/21/2020,62521.5,charlie.jones@example.com,-7767555627,Average,6252.150000000001,5000,67521.5
EMP1765,David,Williams,40.0,Cloud Tech-California,Inactive,11/17/2023,95400.35,david.williams@example.com,-3333939577,Poor,9540.035000000002,5000,100400.35
EMP1766,Charlie,Jones,25.0,Cloud Tech-Texas,Pending,7/9/2022,94385.07,charlie.jones@example.com,-6543627186,Poor,9438.507000000001,5000,99385.07
EMP1769,Alice,Smith,40.0,HR-California,Pending,4/23/2024,117267.63,alice.smith@example.com,-9269326572,Good,11726.763,5000,122267.63
EMP1771,Heidi,Jones,40.0,Sales-Texas,Pending,12/12/2024,84542.68,heidi.jones@example.com,-5155322,Good,8454.268,5000,89542.68
EMP1772,Heidi,Smith,40.0,Finance-Florida,Active,5/16/2023,92007.15,heidi.smith@example.com,-4159597751,Average,9200.715,5000,97007.15
EMP1774,Frank,Johnson,25.0,Admin-Texas,Pending,3/29/2023,108661.01,frank.johnson@example.com,-9628874311,Poor,10866.101,5000,113661.01
EMP1775,Bob,Jones,25.0,Cloud Tech-Florida,Active,11/26/2020,97046.33,bob.jones@example.com,-7102676719,Good,9704.633,5000,102046.33
EMP1776,Charlie,Smith,40.0,DevOps-Illinois,Inactive,3/14/2020,56518.84,charlie.smith@example.com,-9579927078,Average,5651.884,5000,61518.84
EMP1777,Frank,Garcia,40.0,Cloud Tech-Florida,Pending,5/12/2020,70498.29,frank.garcia@example.com,-5515122945,Good,7049.829,5000,75498.29
EMP1778,Eva,Garcia,35.0,Sales-Florida,Pending,3/5/2021,98708.06,eva.garcia@example.com,-2135415969,Average,9870.806,5000,103708.06
EMP1780,Eva,Smith,40.0,Sales-California,Inactive,12/12/2022,90259.99,eva.smith@example.com,-752034475,Average,9025.999000000002,5000,95259.99
EMP1783,Bob,Brown,30.0,Sales-Florida,Inactive,4/3/2020,73365.46,bob.brown@example.com,-4655866524,Poor,7336.546000000001,5000,78365.46
EMP1784,David,Johnson,25.0,DevOps-New York,Pending,7/30/2021,67809.23,david.johnson@example.com,-4837441714,Excellent,6780.923,5000,72809.23
EMP1786,Alice,Davis,30.0,Admin-California,Inactive,10/9/2023,83537.58,alice.davis@example.com,-2931100590,Poor,8353.758,5000,88537.58
EMP1787,Alice,Garcia,30.0,Finance-New York,Pending,8/1/2022,112444.08,alice.garcia@example.com,-2975191022,Excellent,11244.408000000001,5000,117444.08
EMP1788,Frank,Garcia,40.0,Finance-Nevada,Active,9/6/2024,86475.13,frank.garcia@example.com,-1211063300,Poor,8647.513,5000,91475.13
EMP1790,Frank,Miller,25.0,Admin-California,Active,11/25/2021,118853.31,frank.miller@example.com,-4907280122,Good,11885.331,5000,123853.31
EMP1792,Eva,Jones,35.0,DevOps-Texas,Inactive,4/27/2022,56075.84,eva.jones@example.com,-3269496842,Average,5607.584,5000,61075.84
EMP1793,Frank,Brown,40.0,HR-New York,Pending,9/11/2021,62250.89,frank.brown@example.com,-6453804420,Excellent,6225.089,5000,67250.89
EMP1794,Alice,Smith,30.0,Cloud Tech-Florida,Pending,2/21/2020,105931.77,alice.smith@example.com,-175096169,Poor,10593.177000000001,5000,110931.77
EMP1795,Charlie,Davis,30.0,HR-Florida,Pending,11/24/2024,86653.96,charlie.davis@example.com,-1595919456,Average,8665.396,5000,91653.96
EMP1796,Charlie,Jones,25.0,Sales-Nevada,Active,2/24/2021,100719.94,charlie.jones@example.com,-5757475832,Good,10071.994,5000,105719.94
EMP1797,Bob,Davis,25.0,HR-Texas,Pending,10/2/2024,91600.13,bob.davis@example.com,-9205677566,Average,9160.013,5000,96600.13
EMP1798,Heidi,Smith,25.0,Cloud Tech-Illinois,Pending,3/6/2024,71873.66,heidi.smith@example.com,-7722660255,Good,7187.366000000001,5000,76873.66
EMP1799,Eva,Williams,30.0,HR-New York,Active,8/9/2021,69365.47,eva.williams@example.com,-2650622922,Average,6936.5470000000005,5000,74365.47
EMP1800,Heidi,Smith,25.0,HR-New York,Active,7/14/2021,58012.23,heidi.smith@example.com,-1067245306,Average,5801.223000000001,5000,63012.23
EMP1801,Bob,Miller,30.0,Sales-California,Pending,10/14/2021,68973.65,bob.miller@example.com,-6248433796,Average,6897.365,5000,73973.65
EMP1803,Heidi,Smith,25.0,Admin-Texas,Inactive,10/15/2023,53531.92,heidi.smith@example.com,-9423873669,Poor,5353.192,5000,58531.92
EMP1804,Bob,Miller,40.0,Finance-New York,Pending,5/5/2023,112389.31,bob.miller@example.com,-4254969191,Excellent,11238.931,5000,117389.31
EMP1806,Bob,Garcia,40.0,Sales-New York,Active,7/22/2024,106164.53,bob.garcia@example.com,-7563353573,Good,10616.453000000001,5000,111164.53
EMP1807,Bob,Smith,40.0,HR-Nevada,Pending,12/25/2023,103654.54,bob.smith@example.com,-8595325938,Poor,10365.454,5000,108654.54
EMP1808,David,Miller,30.0,Sales-California,Inactive,3/13/2022,62834.72,david.miller@example.com,-9337970580,Good,6283.472000000001,5000,67834.72
EMP1809,Frank,Jones,35.0,Finance-Florida,Active,5/13/2020,83273.41,frank.jones@example.com,-6295187793,Excellent,8327.341,5000,88273.41
EMP1810,Heidi,Williams,30.0,HR-California,Pending,3/22/2023,58917.58,heidi.williams@example.com,-1763425072,Good,5891.758000000001,5000,63917.58
EMP1811,Bob,Williams,35.0,Sales-Nevada,Active,6/10/2024,71148.27,bob.williams@example.com,-3055978244,Excellent,7114.827000000001,5000,76148.27
EMP1812,Grace,Smith,30.0,Sales-New York,Pending,11/21/2020,118172.42,grace.smith@example.com,-7598339913,Poor,11817.242,5000,123172.42
EMP1813,Frank,Brown,30.0,DevOps-Illinois,Inactive,5/25/2024,118614.37,frank.brown@example.com,-388436603,Average,11861.437,5000,123614.37
EMP1815,Heidi,Jones,25.0,Sales-Illinois,Inactive,10/28/2021,88856.14,heidi.jones@example.com,-2768297513,Good,8885.614,5000,93856.14
EMP1816,Charlie,Smith,35.0,Finance-Texas,Pending,8/10/2020,97985.61,charlie.smith@example.com,-7439742924,Good,9798.561,5000,102985.61
EMP1817,Grace,Williams,35.0,Finance-Nevada,Pending,5/5/2020,56337.31,grace.williams@example.com,-105875255,Poor,5633.731,5000,61337.31
EMP1818,Alice,Brown,30.0,DevOps-New York,Inactive,12/24/2022,70405.23,alice.brown@example.com,-8065625903,Poor,7040.523,5000,75405.23
EMP1819,Heidi,Smith,30.0,Admin-Nevada,Inactive,9/5/2021,89919.35,heidi.smith@example.com,-5990802710,Excellent,8991.935000000001,5000,94919.35
EMP1820,Eva,Davis,40.0,DevOps-California,Active,4/8/2023,50568.35,eva.davis@example.com,-2218231554,Good,5056.835,5000,55568.35
EMP1822,Frank,Miller,25.0,HR-Texas,Active,6/3/2022,99155.53,frank.miller@example.com,-6281372142,Poor,9915.553,5000,104155.53
EMP1823,Frank,Davis,40.0,Finance-Florida,Inactive,1/21/2023,64785.13,frank.davis@example.com,-3080037002,Average,6478.513,5000,69785.13
EMP1824,Charlie,Garcia,30.0,Sales-Florida,Inactive,9/16/2024,79206.48,charlie.garcia@example.com,-3228556607,Good,7920.648,5000,84206.48
EMP1825,Charlie,Brown,30.0,Cloud Tech-Texas,Pending,2/2/2020,60079.71,charlie.brown@example.com,-4706810389,Average,6007.9710000000005,5000,65079.71
EMP1826,Grace,Williams,30.0,Cloud Tech-New York,Pending,7/8/2024,79109.88,grace.williams@example.com,-3397051957,Poor,7910.988000000001,5000,84109.88
EMP1828,Frank,Davis,30.0,Admin-Florida,Pending,1/16/2020,90455.7,frank.davis@example.com,-5862394534,Excellent,9045.57,5000,95455.7
EMP1830,Heidi,Jones,35.0,Cloud Tech-Illinois,Inactive,11/15/2023,55604.42,heidi.jones@example.com,-3210613393,Average,5560.442,5000,60604.42
EMP1831,Eva,Jones,40.0,Sales-Texas,Pending,12/27/2024,92704.94,eva.jones@example.com,-3945703942,Excellent,9270.494,5000,97704.94
EMP1833,Alice,Brown,40.0,Finance-Illinois,Inactive,3/21/2023,101367.02,alice.brown@example.com,-5769277893,Excellent,10136.702000000001,5000,106367.02
EMP1834,Eva,Smith,35.0,Admin-Texas,Pending,5/8/2023,102459.77,eva.smith@example.com,-3191009003,Poor,10245.977,5000,107459.77
EMP1835,Eva,Brown,25.0,DevOps-Florida,Pending,12/12/2020,90100.2,eva.brown@example.com,-476921052,Good,9010.02,5000,95100.2
EMP1839,Charlie,Jones,35.0,DevOps-New York,Inactive,1/5/2021,105956.04,charlie.jones@example.com,-7123166006,Excellent,10595.604,5000,110956.04
EMP1840,Frank,Davis,25.0,Admin-Illinois,Active,9/11/2024,84716.38,frank.davis@example.com,-6762090143,Good,8471.638,5000,89716.38
EMP1841,Grace,Garcia,30.0,DevOps-Florida,Pending,7/29/2023,61709.83,grace.garcia@example.com,-7340433699,Good,6170.983,5000,66709.83
EMP1842,Frank,Smith,25.0,DevOps-California,Active,4/17/2020,61732.03,frank.smith@example.com,-9687304518,Average,6173.203,5000,66732.03
EMP1843,Eva,Davis,40.0,DevOps-Illinois,Active,2/16/2022,97845.7,eva.davis@example.com,-5778255881,Good,9784.57,5000,102845.7
EMP1844,Eva,Jones,30.0,Sales-Florida,Active,8/14/2021,114905.58,eva.jones@example.com,-5562965753,Poor,11490.558,5000,119905.58
EMP1847,Grace,Johnson,40.0,DevOps-Nevada,Active,2/12/2024,97032.29,grace.johnson@example.com,-9582923615,Excellent,9703.229,5000,102032.29
EMP1848,Frank,Davis,30.0,HR-Illinois,Active,10/9/2023,50593.33,frank.davis@example.com,-1880819047,Excellent,5059.3330000000005,5000,55593.33
EMP1849,Grace,Miller,25.0,Sales-Texas,Pending,7/2/2022,74606.15,grace.miller@example.com,-2357155867,Good,7460.615,5000,79606.15
EMP1850,Eva,Davis,30.0,Cloud Tech-Texas,Pending,7/7/2020,53981.73,eva.davis@example.com,-6395613722,Average,5398.173000000001,5000,58981.73
EMP1853,Bob,Williams,40.0,HR-Florida,Pending,9/29/2023,103891.64,bob.williams@example.com,-2114716559,Good,10389.164,5000,108891.64
EMP1854,Charlie,Davis,25.0,HR-Texas,Inactive,3/6/2022,73285.83,charlie.davis@example.com,-9456534698,Good,7328.5830000000005,5000,78285.83
EMP1855,Eva,Jones,30.0,Finance-Texas,Inactive,2/14/2021,92721.13,eva.jones@example.com,-7990707549,Poor,9272.113000000001,5000,97721.13
EMP1856,Heidi,Williams,25.0,Admin-Illinois,Inactive,3/23/2021,92977.64,heidi.williams@example.com,-4768169956,Excellent,9297.764000000001,5000,97977.64
EMP1857,Heidi,Williams,35.0,Cloud Tech-Texas,Active,5/24/2020,89994.12,heidi.williams@example.com,-607174810,Good,8999.412,5000,94994.12
EMP1858,Heidi,Johnson,25.0,Finance-New York,Pending,8/4/2023,50060.73,heidi.johnson@example.com,-3176539704,Poor,5006.073,5000,55060.73
EMP1859,Grace,Davis,35.0,Admin-Nevada,Inactive,3/12/2022,90224.82,grace.davis@example.com,-4873961028,Excellent,9022.482000000002,5000,95224.82
EMP1860,Heidi,Brown,40.0,Finance-Florida,Pending,5/18/2024,106859.3,heidi.brown@example.com,-871827495,Good,10685.93,5000,111859.3
EMP1861,David,Smith,25.0,Finance-Nevada,Inactive,9/5/2020,89707.07,david.smith@example.com,-8049187273,Good,8970.707,5000,94707.07
EMP1862,Frank,Johnson,35.0,DevOps-California,Inactive,4/23/2020,94259.08,frank.johnson@example.com,-2049561212,Excellent,9425.908000000001,5000,99259.08
EMP1863,Bob,Johnson,35.0,Sales-California,Active,9/18/2024,82174.75,bob.johnson@example.com,-7730626041,Excellent,8217.475,5000,87174.75
EMP1864,David,Brown,30.0,Sales-Texas,Inactive,9/15/2023,63370.22,david.brown@example.com,-3597371121,Excellent,6337.022000000001,5000,68370.22
EMP1865,Bob,Smith,35.0,Finance-Texas,Pending,6/15/2022,101472.69,bob.smith@example.com,-2990775607,Good,10147.269,5000,106472.69
EMP1866,David,Jones,25.0,DevOps-Illinois,Active,9/28/2022,77213.73,david.jones@example.com,-5816704685,Good,7721.373,5000,82213.73
EMP1867,Eva,Miller,40.0,Sales-Florida,Active,3/16/2020,73749.96,eva.miller@example.com,-1114576831,Poor,7374.996000000001,5000,78749.96
EMP1868,Alice,Davis,40.0,Cloud Tech-New York,Pending,9/28/2023,86618.37,alice.davis@example.com,-1021923784,Average,8661.837,5000,91618.37
EMP1871,Alice,Garcia,35.0,Cloud Tech-Florida,Pending,12/15/2020,108474.65,alice.garcia@example.com,-184980424,Good,10847.465,5000,113474.65
EMP1872,Bob,Johnson,25.0,Finance-Illinois,Pending,3/27/2021,54417.71,bob.johnson@example.com,-3733777311,Excellent,5441.771000000001,5000,59417.71
EMP1873,Frank,Smith,40.0,HR-Texas,Pending,3/25/2023,88211.94,frank.smith@example.com,-6881228216,Average,8821.194000000001,5000,93211.94
EMP1874,David,Johnson,25.0,Sales-New York,Inactive,5/9/2020,58452.18,david.johnson@example.com,-8192365345,Excellent,5845.218000000001,5000,63452.18
EMP1875,Grace,Williams,30.0,DevOps-California,Pending,12/3/2020,80706.28,grace.williams@example.com,-605603566,Average,8070.628000000001,5000,85706.28
EMP1877,Heidi,Johnson,25.0,Cloud Tech-Texas,Active,7/1/2020,99471.89,heidi.johnson@example.com,-8471690617,Average,9947.189,5000,104471.89
EMP1878,Eva,Jones,40.0,DevOps-Florida,Pending,9/16/2020,64431.22,eva.jones@example.com,-1205464753,Poor,6443.122,5000,69431.22
EMP1879,Heidi,Jones,40.0,Admin-New York,Pending,11/17/2023,52633.48,heidi.jones@example.com,-8954787697,Good,5263.348000000001,5000,57633.48
EMP1881,David,Miller,25.0,Sales-Texas,Pending,1/11/2022,110391.17,david.miller@example.com,-8914444982,Excellent,11039.117,5000,115391.17
EMP1882,David,Williams,40.0,DevOps-Nevada,Active,7/20/2021,53714.83,david.williams@example.com,-5539354357,Excellent,5371.483,5000,58714.83
EMP1883,Charlie,Garcia,40.0,Finance-New York,Active,10/4/2023,114587.11,charlie.garcia@example.com,-6449639242,Excellent,11458.711000000001,5000,119587.11
EMP1884,Frank,Garcia,35.0,Admin-Florida,Inactive,11/15/2021,93177.35,frank.garcia@example.com,-5885379820,Average,9317.735,5000,98177.35
EMP1885,Heidi,Jones,25.0,Cloud Tech-Nevada,Active,1/5/2023,62312.13,heidi.jones@example.com,-4339527535,Good,6231.213,5000,67312.13
EMP1887,Grace,Miller,30.0,DevOps-Nevada,Inactive,4/16/2021,104528.27,grace.miller@example.com,-4168601346,Excellent,10452.827000000001,5000,109528.27
EMP1888,Bob,Brown,30.0,DevOps-Florida,Active,2/8/2022,112395.56,bob.brown@example.com,-7894896339,Good,11239.556,5000,117395.56
EMP1889,Heidi,Smith,25.0,Finance-New York,Active,6/2/2023,81849.36,heidi.smith@example.com,-6791766511,Excellent,8184.936000000001,5000,86849.36
EMP1890,Charlie,Davis,40.0,DevOps-New York,Pending,1/4/2022,118288.91,charlie.davis@example.com,-2150014187,Poor,11828.891000000001,5000,123288.91
EMP1891,Charlie,Davis,25.0,DevOps-Illinois,Active,7/28/2021,59555.1,charlie.davis@example.com,-4216309000,Good,5955.51,5000,64555.1
EMP1892,Heidi,Smith,40.0,Admin-California,Active,12/20/2024,70661.31,heidi.smith@example.com,-5944633398,Good,7066.131,5000,75661.31
EMP1895,David,Brown,30.0,HR-Florida,Pending,3/31/2021,112427.58,david.brown@example.com,-9471136336,Good,11242.758000000002,5000,117427.58
EMP1897,Alice,Brown,40.0,Sales-Florida,Inactive,7/16/2024,105861.23,alice.brown@example.com,-9967331166,Good,10586.123,5000,110861.23
EMP1898,Heidi,Davis,40.0,Admin-Texas,Pending,3/22/2024,50869.61,heidi.davis@example.com,-7269608436,Average,5086.961,5000,55869.61
EMP1900,Eva,Jones,30.0,DevOps-Florida,Pending,3/10/2024,90856.21,eva.jones@example.com,-9352196262,Average,9085.621000000001,5000,95856.21
EMP1901,Heidi,Brown,30.0,DevOps-Florida,Active,6/5/2024,111008.63,heidi.brown@example.com,-3556434368,Excellent,11100.863000000001,5000,116008.63
EMP1902,Alice,Miller,25.0,Finance-Nevada,Inactive,12/23/2022,52289.99,alice.miller@example.com,-7093170694,Poor,5228.999,5000,57289.99
EMP1904,Frank,Williams,25.0,Sales-Nevada,Inactive,12/23/2024,53609.38,frank.williams@example.com,-5345472238,Good,5360.938,5000,58609.38
EMP1906,David,Johnson,30.0,HR-New York,Pending,8/20/2020,95432.69,david.johnson@example.com,-2198041846,Excellent,9543.269,5000,100432.69
EMP1907,David,Williams,30.0,HR-California,Inactive,10/28/2022,97615.87,david.williams@example.com,-2426423641,Average,9761.587,5000,102615.87
EMP1908,Bob,Davis,35.0,HR-Florida,Inactive,10/23/2022,86867.78,bob.davis@example.com,-8131909247,Poor,8686.778,5000,91867.78
EMP1909,Eva,Miller,40.0,Sales-California,Pending,11/20/2023,106615.71,eva.miller@example.com,-7623039110,Average,10661.571000000002,5000,111615.71
EMP1910,Bob,Williams,30.0,Finance-Texas,Active,3/11/2022,112856.21,bob.williams@example.com,-4281785227,Poor,11285.621000000001,5000,117856.21
EMP1911,Bob,Jones,25.0,Admin-California,Active,11/28/2023,60356.78,bob.jones@example.com,-2305248087,Poor,6035.678,5000,65356.78
EMP1913,Charlie,Johnson,40.0,HR-Florida,Inactive,2/19/2024,95127.91,charlie.johnson@example.com,-5947372131,Average,9512.791000000001,5000,100127.91
EMP1914,Bob,Brown,25.0,Admin-Illinois,Pending,11/18/2021,78818.42,bob.brown@example.com,-9016204786,Average,7881.842000000001,5000,83818.42
EMP1915,Frank,Miller,40.0,Sales-Nevada,Pending,12/21/2022,108933.55,frank.miller@example.com,-6886878598,Poor,10893.355000000001,5000,113933.55
EMP1917,Eva,Brown,25.0,Admin-California,Inactive,7/22/2022,116934.97,eva.brown@example.com,-1954196663,Good,11693.497000000001,5000,121934.97
EMP1919,Charlie,Garcia,30.0,Admin-Texas,Active,10/10/2021,90216.76,charlie.garcia@example.com,-9246320373,Average,9021.676,5000,95216.76
EMP1920,Frank,Jones,30.0,Admin-Illinois,Pending,3/12/2020,96588.73,frank.jones@example.com,-7677537259,Average,9658.873,5000,101588.73
EMP1921,Charlie,Davis,35.0,Finance-Illinois,Active,12/28/2022,71109.18,charlie.davis@example.com,-3214505765,Poor,7110.918,5000,76109.18
EMP1922,Grace,Smith,40.0,Admin-Florida,Inactive,11/15/2020,50300.6,grace.smith@example.com,-1945887070,Good,5030.06,5000,55300.6
EMP1923,Frank,Davis,35.0,Finance-California,Pending,9/27/2023,60295.84,frank.davis@example.com,-5534820127,Good,6029.584,5000,65295.84
EMP1924,Heidi,Smith,35.0,DevOps-Texas,Pending,9/7/2022,113012.21,heidi.smith@example.com,-4008385075,Excellent,11301.221000000001,5000,118012.21
EMP1925,Bob,Williams,35.0,Cloud Tech-Florida,Pending,9/18/2024,65425.54,bob.williams@example.com,-5975954507,Poor,6542.554,5000,70425.54000000001
EMP1926,Frank,Jones,25.0,Sales-Nevada,Active,4/9/2023,86850.37,frank.jones@example.com,-9177680897,Excellent,8685.037,5000,91850.37
EMP1927,Eva,Brown,30.0,Cloud Tech-Texas,Pending,10/5/2024,81182.07,eva.brown@example.com,-1265742230,Good,8118.207000000001,5000,86182.07
EMP1929,Alice,Smith,35.0,Finance-New York,Pending,10/14/2024,79934.83,alice.smith@example.com,-3693626893,Average,7993.483,5000,84934.83
EMP1930,Alice,Davis,35.0,HR-California,Inactive,7/1/2022,111201.12,alice.davis@example.com,-3012047136,Poor,11120.112000000001,5000,116201.12
EMP1931,Heidi,Brown,40.0,Finance-California,Active,7/8/2024,100960.05,heidi.brown@example.com,-2711759573,Average,10096.005000000001,5000,105960.05
EMP1932,Grace,Smith,30.0,Sales-Illinois,Active,10/21/2020,64544.87,grace.smith@example.com,-9885582983,Average,6454.487000000001,5000,69544.87
EMP1933,Frank,Smith,25.0,Sales-Florida,Active,1/14/2020,78662.24,frank.smith@example.com,-9330674583,Poor,7866.224000000001,5000,83662.24
